target_name,target_key,base_name,base_key,status,base_count,inv_count,total,reason,elapsed_s
3input0x2D_X1_DH_N,0b10010110,NAND3_X1,0b11111110,OK,8,0,8,,5.70
3input0x2D_X1_DH_N,0b10010110,AOI211_X1,0b1000100010000000,OK,5,1,6,,1.51
3input0x2D_X1_DH_N,0b10010110,AOI22_X1,0b1110111011100000,OK,4,1,5,,1.92
3input0x2D_X1_DH_N,0b10010110,OAI22_X1,0b1111100010001000,OK,4,1,5,,1.97
3input0x2D_X1_DH_N,0b10010110,OAI211_X1,0b1111111011101110,OK,5,1,6,,2.06
3input0x2E_X1,0b10010111,AND3_X1,0b00000001,TIMEOUT,,,,,50.70
3input0x2E_X1,0b10010111,OR3_X1,0b01111111,TIMEOUT,,,,,41.35
3input0x2E_X1,0b10010111,AOI21_X1,0b10101000,OK,5,0,5,,0.64
3input0x2E_X1,0b10010111,OAI21_X1,0b11101010,OK,5,0,5,,0.72
3input0x2E_X1,0b10010111,NAND3_X1,0b11111110,OK,5,2,7,,2.24
3input0x2E_X1,0b10010111,AOI211_X1,0b1000100010000000,OK,4,1,5,,1.11
3input0x2E_X1,0b10010111,AOI22_X1,0b1110111011100000,OK,4,1,5,,1.27
3input0x2E_X1,0b10010111,OAI22_X1,0b1111100010001000,OK,4,1,5,,1.31
3input0x2E_X1,0b10010111,OAI211_X1,0b1111111011101110,OK,5,1,6,,2.11
3input0x2F_X1,0b10011000,AND3_X1,0b00000001,OK,5,4,9,,10.85
3input0x2F_X1,0b10011000,OR3_X1,0b01111111,OK,3,5,8,,7.42
3input0x2F_X1,0b10011000,AOI21_X1,0b10101000,OK,4,0,4,,0.38
3input0x2F_X1,0b10011000,OAI21_X1,0b11101010,OK,3,1,4,,0.57
3input0x2F_X1,0b10011000,NAND3_X1,0b11111110,OK,5,1,6,,1.17
3input0x2F_X1,0b10011000,AOI211_X1,0b1000100010000000,OK,4,1,5,,0.90
3input0x2F_X1,0b10011000,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.68
3input0x2F_X1,0b10011000,OAI22_X1,0b1111100010001000,OK,2,1,3,,0.40
3input0x2F_X1,0b10011000,OAI211_X1,0b1111111011101110,OK,3,1,4,,0.80
3input0x30_X1,0b10011010,AND3_X1,0b00000001,OK,4,5,9,,32.31
3input0x30_X1,0b10011010,OR3_X1,0b01111111,OK,4,5,9,,23.79
3input0x30_X1,0b10011010,AOI21_X1,0b10101000,OK,4,0,4,,0.29
3input0x30_X1,0b10011010,OAI21_X1,0b11101010,OK,4,0,4,,0.62
3input0x30_X1,0b10011010,NAND3_X1,0b11111110,OK,7,0,7,,1.98
3input0x30_X1,0b10011010,AOI211_X1,0b1000100010000000,OK,4,1,5,,0.84
3input0x30_X1,0b10011010,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.98
3input0x30_X1,0b10011010,OAI22_X1,0b1111100010001000,OK,3,1,4,,0.65
3input0x30_X1,0b10011010,OAI211_X1,0b1111111011101110,OK,4,1,5,,0.90
3input0x31_X1,0b10011011,AND3_X1,0b00000001,OK,3,6,9,,21.22
3input0x31_X1,0b10011011,OR3_X1,0b01111111,OK,4,5,9,,22.46
3input0x31_X1,0b10011011,AOI21_X1,0b10101000,OK,4,0,4,,0.26
3input0x31_X1,0b10011011,OAI21_X1,0b11101010,OK,2,0,2,,0.11
3input0x31_X1,0b10011011,NAND3_X1,0b11111110,OK,5,1,6,,1.19
3input0x31_X1,0b10011011,AOI211_X1,0b1000100010000000,OK,3,1,4,,0.55
3input0x31_X1,0b10011011,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.76
3input0x31_X1,0b10011011,OAI22_X1,0b1111100010001000,OK,2,1,3,,0.33
3input0x31_X1,0b10011011,OAI211_X1,0b1111111011101110,OK,3,1,4,,0.79
3input0x32_X1,0b10011110,AND3_X1,0b00000001,TIMEOUT,,,,,39.20
3input0x32_X1,0b10011110,OR3_X1,0b01111111,TIMEOUT,,,,,37.30
3input0x32_X1,0b10011110,AOI21_X1,0b10101000,OK,5,0,5,,0.60
3input0x32_X1,0b10011110,OAI21_X1,0b11101010,OK,5,0,5,,0.71
3input0x32_X1,0b10011110,NAND3_X1,0b11111110,OK,7,0,7,,2.11
3input0x32_X1,0b10011110,AOI211_X1,0b1000100010000000,OK,5,1,6,,1.50
3input0x32_X1,0b10011110,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.83
3input0x32_X1,0b10011110,OAI22_X1,0b1111100010001000,OK,4,1,5,,1.13
3input0x32_X1,0b10011110,OAI211_X1,0b1111111011101110,OK,4,1,5,,1.59
3input0x33_X1,0b10011111,AND3_X1,0b00000001,OK,4,5,9,,11.99
3input0x33_X1,0b10011111,OR3_X1,0b01111111,OK,3,4,7,,2.21
3input0x33_X1,0b10011111,AOI21_X1,0b10101000,OK,5,0,5,,0.59
3input0x33_X1,0b10011111,OAI21_X1,0b11101010,OK,4,0,4,,0.41
3input0x33_X1,0b10011111,NAND3_X1,0b11111110,OK,5,1,6,,1.34
3input0x33_X1,0b10011111,AOI211_X1,0b1000100010000000,OK,2,2,4,,0.71
3input0x33_X1,0b10011111,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.67
3input0x33_X1,0b10011111,OAI22_X1,0b1111100010001000,OK,3,1,4,,0.77
3input0x33_X1,0b10011111,OAI211_X1,0b1111111011101110,OK,2,1,3,,0.52
AOI21_X1,0b10101000,AND2_X1,0b0001,OK,2,2,4,,0.20
AOI21_X1,0b10101000,2input0x1_X1,0b0100,OK,3,1,4,,0.25
AOI21_X1,0b10101000,OR2_X1,0b0111,OK,3,2,5,,0.41
AOI21_X1,0b10101000,XNOR2_X1,0b1001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
AOI21_X1,0b10101000,2input0x6_X1,0b1101,OK,3,1,4,,0.30
AOI21_X1,0b10101000,HA_X1,0b1110,OK,3,1,4,,0.25
AOI21_X1,0b10101000,AND3_X1,0b00000001,OK,2,3,5,,0.68
AOI21_X1,0b10101000,3input0x1_X1,0b00010000,OK,2,2,4,,0.27
AOI21_X1,0b10101000,3input0x2_X1,0b00010100,OK,2,2,4,,0.50
AOI21_X1,0b10101000,3input0x3_X1,0b00010101,OK,2,2,4,,0.54
AOI21_X1,0b10101000,3input0x8_X1,0b00010110,OK,2,2,4,,0.37
AOI21_X1,0b10101000,3input0x9_X1,0b00010111,TIMEOUT,,,,,86.17
AOI21_X1,0b10101000,3input0xA_X1,0b00011000,OK,3,1,4,,0.32
AOI21_X1,0b10101000,3input0xB_X1,0b00011001,OK,3,1,4,,0.31
AOI21_X1,0b10101000,3input0xC_X1,0b00011010,OK,2,1,3,,0.27
AOI21_X1,0b10101000,3input0xD_X1,0b00011011,OK,2,1,3,,0.20
AOI21_X1,0b10101000,3input0xE_X1,0b00011110,OK,3,1,4,,0.44
AOI21_X1,0b10101000,3input0xF_X1,0b00011111,OK,1,1,2,,0.11
AOI21_X1,0b10101000,3input0x10_X1,0b00101000,OK,2,1,3,,0.22
AOI21_X1,0b10101000,3input0x11_X1_DH_N,0b00101001,OK,2,1,3,,0.23
AOI21_X1,0b10101000,3input0x12_X1,0b00101010,OK,2,1,3,,0.21
AOI21_X1,0b10101000,3input0x13_X1,0b00101011,TIMEOUT,,,,,84.31
AOI21_X1,0b10101000,3input0x14_X1,0b00101100,OK,2,1,3,,0.27
AOI21_X1,0b10101000,3input0x15_X1_DH_P,0b00101101,OK,2,1,3,,0.24
AOI21_X1,0b10101000,3input0x16_X1,0b00101110,OK,2,1,3,,0.23
AOI21_X1,0b10101000,3input0x17_X1,0b00101111,OK,2,1,3,,0.24
AOI21_X1,0b10101000,3input0x18_X1,0b00111101,OK,2,1,3,,0.39
AOI21_X1,0b10101000,3input0x19_X1,0b00111110,OK,3,1,4,,0.74
AOI21_X1,0b10101000,3input0x4_X1,0b01000000,OK,3,1,4,,0.27
AOI21_X1,0b10101000,3input0x5_X1,0b01000001,OK,2,1,3,,0.30
AOI21_X1,0b10101000,3input0x6_X1,0b01010001,OK,2,1,3,,0.18
AOI21_X1,0b10101000,3input0x7_X1,0b01010100,OK,1,1,2,,0.11
AOI21_X1,0b10101000,3input0x1A_X1,0b01101000,OK,2,1,3,,0.22
AOI21_X1,0b10101000,3input0x1B_X1_DH_N,0b01101001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
AOI21_X1,0b10101000,3input0x1C_X1,0b01101010,OK,3,1,4,,0.50
AOI21_X1,0b10101000,3input0x1D_X1_DH_N,0b01101011,OK,2,1,3,,0.27
AOI21_X1,0b10101000,3input0x1E_X1,0b01101110,OK,3,1,4,,0.47
AOI21_X1,0b10101000,3input0x1F_X1_DH_N,0b01101111,OK,3,1,4,,0.47
AOI21_X1,0b10101000,3input0x20_X1,0b01111110,OK,4,1,5,,0.83
AOI21_X1,0b10101000,OR3_X1,0b01111111,OK,4,3,7,,2.76
AOI21_X1,0b10101000,3input0x23_X1,0b10000001,OK,3,1,4,,0.40
AOI21_X1,0b10101000,3input0x24_X1,0b10000010,OK,3,0,3,,0.26
AOI21_X1,0b10101000,3input0x25_X1,0b10000011,OK,2,1,3,,0.28
AOI21_X1,0b10101000,3input0x26_X1,0b10000110,OK,3,0,3,,0.32
AOI21_X1,0b10101000,3input0x27_X1,0b10000111,OK,3,1,4,,0.46
AOI21_X1,0b10101000,3input0x28_X1,0b10001001,OK,2,1,3,,0.23
AOI21_X1,0b10101000,3input0x29_X1,0b10001010,OK,2,0,2,,0.10
AOI21_X1,0b10101000,3input0x2A_X1,0b10001011,OK,2,1,3,,0.40
AOI21_X1,0b10101000,3input0x2B_X1,0b10001110,TIMEOUT,,,,,79.03
AOI21_X1,0b10101000,3input0x2C_X1,0b10001111,OK,2,2,4,,0.40
AOI21_X1,0b10101000,3input0x2D_X1_DH_N,0b10010110,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
AOI21_X1,0b10101000,3input0x2E_X1,0b10010111,OK,2,1,3,,0.25
AOI21_X1,0b10101000,3input0x2F_X1,0b10011000,OK,2,1,3,,0.23
AOI21_X1,0b10101000,3input0x30_X1,0b10011010,OK,3,0,3,,0.31
AOI21_X1,0b10101000,3input0x31_X1,0b10011011,OK,2,1,3,,0.23
AOI21_X1,0b10101000,3input0x32_X1,0b10011110,OK,4,0,4,,0.91
AOI21_X1,0b10101000,3input0x33_X1,0b10011111,OK,2,1,3,,0.44
AOI21_X1,0b10101000,3input0x35_X1,0b10101001,OK,2,1,3,,0.22
AOI21_X1,0b10101000,3input0x36_X1,0b10101011,OK,2,1,3,,0.24
AOI21_X1,0b10101000,3input0x37_X1,0b10101100,OK,2,0,2,,0.10
AOI21_X1,0b10101000,3input0x38_X1,0b10101101,OK,2,1,3,,0.28
AOI21_X1,0b10101000,3input0x39_X1,0b10101110,OK,2,1,3,,0.39
AOI21_X1,0b10101000,3input0x3A_X1,0b10111100,OK,3,0,3,,0.26
AOI21_X1,0b10101000,3input0x3B_X1,0b10111101,OK,3,1,4,,0.50
AOI21_X1,0b10101000,3input0x3C_X1,0b10111110,OK,3,1,4,,0.47
AOI21_X1,0b10101000,3input0x3D_X1,0b10111111,OK,3,2,5,,1.34
AOI21_X1,0b10101000,3input0x3E_X1,0b11101000,TIMEOUT,,,,,90.56
AOI21_X1,0b10101000,3input0x3F_X1,0b11101001,OK,3,1,4,,0.62
AOI21_X1,0b10101000,OAI21_X1,0b11101010,OK,4,0,4,,0.49
AOI21_X1,0b10101000,3input0x41_X1,0b11101011,OK,3,1,4,,0.48
AOI21_X1,0b10101000,3input0x42_X1,0b11101111,OK,3,1,4,,0.55
AOI21_X1,0b10101000,NAND3_X1,0b11111110,OK,4,1,5,,0.85
AOI21_X1,0b10101000,AOI211_X1,0b1000100010000000,OK,2,1,3,,0.54
AOI21_X1,0b10101000,AOI22_X1,0b1110111011100000,OK,2,1,3,,0.42
AOI21_X1,0b10101000,OAI22_X1,0b1111100010001000,OK,2,1,3,,0.42
AOI21_X1,0b10101000,OAI211_X1,0b1111111011101110,OK,4,1,5,,1.76
3input0x35_X1,0b10101001,AND3_X1,0b00000001,OK,4,4,8,,4.04
3input0x35_X1,0b10101001,OR3_X1,0b01111111,TIMEOUT,,,,,55.36
3input0x35_X1,0b10101001,AOI21_X1,0b10101000,OK,4,0,4,,0.37
3input0x35_X1,0b10101001,OAI21_X1,0b11101010,OK,4,0,4,,0.43
3input0x35_X1,0b10101001,NAND3_X1,0b11111110,OK,6,0,6,,1.28
3input0x35_X1,0b10101001,AOI211_X1,0b1000100010000000,OK,4,1,5,,1.23
3input0x35_X1,0b10101001,AOI22_X1,0b1110111011100000,OK,3,1,4,,1.03
3input0x35_X1,0b10101001,OAI22_X1,0b1111100010001000,OK,4,1,5,,1.14
3input0x35_X1,0b10101001,OAI211_X1,0b1111111011101110,OK,4,1,5,,1.28
3input0x36_X1,0b10101011,AND3_X1,0b00000001,OK,2,3,5,,0.43
3input0x36_X1,0b10101011,OR3_X1,0b01111111,OK,2,5,7,,1.97
3input0x36_X1,0b10101011,AOI21_X1,0b10101000,OK,3,0,3,,0.21
3input0x36_X1,0b10101011,OAI21_X1,0b11101010,OK,3,0,3,,0.21
3input0x36_X1,0b10101011,NAND3_X1,0b11111110,OK,3,0,3,,0.24
3input0x36_X1,0b10101011,AOI211_X1,0b1000100010000000,OK,3,1,4,,0.43
3input0x36_X1,0b10101011,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.79
3input0x36_X1,0b10101011,OAI22_X1,0b1111100010001000,OK,3,1,4,,0.70
3input0x36_X1,0b10101011,OAI211_X1,0b1111111011101110,OK,2,1,3,,0.58
3input0x37_X1,0b10101100,AND3_X1,0b00000001,OK,4,4,8,,3.81
3input0x37_X1,0b10101100,OR3_X1,0b01111111,OK,4,4,8,,4.57
3input0x37_X1,0b10101100,AOI21_X1,0b10101000,OK,3,0,3,,0.21
3input0x37_X1,0b10101100,OAI21_X1,0b11101010,OK,3,0,3,,0.31
3input0x37_X1,0b10101100,NAND3_X1,0b11111110,OK,5,1,6,,1.13
3input0x37_X1,0b10101100,AOI211_X1,0b1000100010000000,OK,3,1,4,,0.59
3input0x37_X1,0b10101100,AOI22_X1,0b1110111011100000,OK,1,1,2,,0.17
3input0x37_X1,0b10101100,OAI22_X1,0b1111100010001000,OK,1,1,2,,0.21
3input0x37_X1,0b10101100,OAI211_X1,0b1111111011101110,OK,3,1,4,,0.67
3input0x38_X1,0b10101101,AND3_X1,0b00000001,OK,3,5,8,,3.14
3input0x38_X1,0b10101101,OR3_X1,0b01111111,OK,4,5,9,,17.20
3input0x38_X1,0b10101101,AOI21_X1,0b10101000,OK,3,0,3,,0.23
3input0x38_X1,0b10101101,OAI21_X1,0b11101010,OK,3,0,3,,0.22
3input0x38_X1,0b10101101,NAND3_X1,0b11111110,OK,6,0,6,,1.12
3input0x38_X1,0b10101101,AOI211_X1,0b1000100010000000,OK,4,1,5,,0.86
3input0x38_X1,0b10101101,AOI22_X1,0b1110111011100000,OK,2,1,3,,0.38
3input0x38_X1,0b10101101,OAI22_X1,0b1111100010001000,OK,3,1,4,,0.78
3input0x38_X1,0b10101101,OAI211_X1,0b1111111011101110,OK,3,1,4,,0.98
3input0x39_X1,0b10101110,AND3_X1,0b00000001,OK,2,4,6,,0.98
3input0x39_X1,0b10101110,OR3_X1,0b01111111,OK,2,4,6,,1.39
3input0x39_X1,0b10101110,AOI21_X1,0b10101000,OK,2,1,3,,0.29
3input0x39_X1,0b10101110,OAI21_X1,0b11101010,OK,2,0,2,,0.13
3input0x39_X1,0b10101110,NAND3_X1,0b11111110,OK,4,0,4,,0.49
3input0x39_X1,0b10101110,AOI211_X1,0b1000100010000000,OK,3,1,4,,0.60
3input0x39_X1,0b10101110,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.94
3input0x39_X1,0b10101110,OAI22_X1,0b1111100010001000,OK,3,1,4,,0.75
3input0x39_X1,0b10101110,OAI211_X1,0b1111111011101110,OK,2,1,3,,0.49
3input0x3A_X1,0b10111100,AND3_X1,0b00000001,OK,3,5,8,,6.37
3input0x3A_X1,0b10111100,OR3_X1,0b01111111,OK,5,4,9,,19.89
3input0x3A_X1,0b10111100,AOI21_X1,0b10101000,OK,3,1,4,,0.73
3input0x3A_X1,0b10111100,OAI21_X1,0b11101010,OK,4,0,4,,0.50
3input0x3A_X1,0b10111100,NAND3_X1,0b11111110,OK,7,0,7,,2.63
3input0x3A_X1,0b10111100,AOI211_X1,0b1000100010000000,OK,3,1,4,,0.55
3input0x3A_X1,0b10111100,AOI22_X1,0b1110111011100000,OK,2,1,3,,0.39
3input0x3A_X1,0b10111100,OAI22_X1,0b1111100010001000,OK,3,1,4,,0.85
3input0x3A_X1,0b10111100,OAI211_X1,0b1111111011101110,OK,4,1,5,,1.70
3input0x3B_X1,0b10111101,AND3_X1,0b00000001,OK,3,6,9,,20.28
3input0x3B_X1,0b10111101,OR3_X1,0b01111111,TIMEOUT,,,,,53.34
3input0x3B_X1,0b10111101,AOI21_X1,0b10101000,OK,5,0,5,,0.71
3input0x3B_X1,0b10111101,OAI21_X1,0b11101010,OK,4,0,4,,0.49
3input0x3B_X1,0b10111101,NAND3_X1,0b11111110,OK,5,1,6,,1.31
3input0x3B_X1,0b10111101,AOI211_X1,0b1000100010000000,OK,4,1,5,,0.84
3input0x3B_X1,0b10111101,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.93
3input0x3B_X1,0b10111101,OAI22_X1,0b1111100010001000,OK,3,1,4,,0.67
3input0x3B_X1,0b10111101,OAI211_X1,0b1111111011101110,OK,4,1,5,,1.36
3input0x3C_X1,0b10111110,AND3_X1,0b00000001,OK,4,4,8,,3.69
3input0x3C_X1,0b10111110,OR3_X1,0b01111111,OK,4,4,8,,5.43
3input0x3C_X1,0b10111110,AOI21_X1,0b10101000,OK,5,0,5,,0.62
3input0x3C_X1,0b10111110,OAI21_X1,0b11101010,OK,4,0,4,,0.43
3input0x3C_X1,0b10111110,NAND3_X1,0b11111110,OK,4,0,4,,0.52
3input0x3C_X1,0b10111110,AOI211_X1,0b1000100010000000,OK,4,1,5,,0.91
3input0x3C_X1,0b10111110,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.98
3input0x3C_X1,0b10111110,OAI22_X1,0b1111100010001000,OK,4,1,5,,1.05
3input0x3C_X1,0b10111110,OAI211_X1,0b1111111011101110,OK,2,1,3,,0.49
3input0x3D_X1,0b10111111,AND3_X1,0b00000001,OK,1,3,4,,0.29
3input0x3D_X1,0b10111111,OR3_X1,0b01111111,OK,1,1,2,,0.12
3input0x3D_X1,0b10111111,AOI21_X1,0b10101000,OK,5,0,5,,0.57
3input0x3D_X1,0b10111111,OAI21_X1,0b11101010,OK,3,0,3,,0.22
3input0x3D_X1,0b10111111,NAND3_X1,0b11111110,OK,2,1,3,,0.31
3input0x3D_X1,0b10111111,AOI211_X1,0b1000100010000000,OK,1,2,3,,0.42
3input0x3D_X1,0b10111111,AOI22_X1,0b1110111011100000,OK,2,1,3,,0.35
3input0x3D_X1,0b10111111,OAI22_X1,0b1111100010001000,OK,3,1,4,,0.95
3input0x3D_X1,0b10111111,OAI211_X1,0b1111111011101110,OK,2,1,3,,0.29
3input0x3E_X1,0b11101000,AND3_X1,0b00000001,OK,4,4,8,,5.04
3input0x3E_X1,0b11101000,OR3_X1,0b01111111,OK,4,4,8,,6.21
3input0x3E_X1,0b11101000,AOI21_X1,0b10101000,OK,4,0,4,,0.33
3input0x3E_X1,0b11101000,OAI21_X1,0b11101010,OK,4,0,4,,0.39
3input0x3E_X1,0b11101000,NAND3_X1,0b11111110,OK,5,1,6,,1.46
3input0x3E_X1,0b11101000,AOI211_X1,0b1000100010000000,OK,4,1,5,,0.81
3input0x3E_X1,0b11101000,AOI22_X1,0b1110111011100000,OK,3,1,4,,0.73
3input0x3E_X1,0b11101000,OAI22_X1,0b1111100010001000,OK,3,1,4,,0.53
3input0x3E_X1,0b11101000,OAI211_X1,0b1111111011101110,OK,4,1,5,,1.34
3input0x3F_X1,0b11101001,AND3_X1,0b00000001,OK,5,4,9,,26.07
3input0x3F_X1,0b11101001,OR3_X1,0b01111111,TIMEOUT,,,,,56.94
3input0x3F_X1,0b11101001,AOI21_X1,0b10101000,OK,5,0,5,,0.85
3input0x3F_X1,0b11101001,OAI21_X1,0b11101010,OK,5,0,5,,0.51
3input0x3F_X1,0b11101001,NAND3_X1,0b11111110,OK,5,1,6,,1.50
3input0x3F_X1,0b11101001,AOI211_X1,0b1000100010000000,OK,5,1,6,,0.93
3input0x3F_X1,0b11101001,AOI22_X1,0b1110111011100000,OK,3,1,4,,1.00
3input0x3F_X1,0b11101001,OAI22_X1,0b1111100010001000,OK,5,1,6,,3.33
3input0x3F_X1,0b11101001,OAI211_X1,0b1111111011101110,OK,4,1,5,,1.86
OAI21_X1,0b11101010,AND2_X1,0b0001,OK,3,2,5,,0.32
OAI21_X1,0b11101010,2input0x1_X1,0b0100,OK,3,1,4,,0.21
OAI21_X1,0b11101010,OR2_X1,0b0111,OK,2,2,4,,0.28
OAI21_X1,0b11101010,XNOR2_X1,0b1001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
OAI21_X1,0b11101010,2input0x6_X1,0b1101,OK,3,1,4,,0.27
OAI21_X1,0b11101010,HA_X1,0b1110,OK,4,0,4,,0.25
OAI21_X1,0b11101010,AND3_X1,0b00000001,OK,4,3,7,,1.59
OAI21_X1,0b11101010,3input0x1_X1,0b00010000,OK,3,2,5,,0.52
OAI21_X1,0b11101010,3input0x2_X1,0b00010100,OK,2,1,3,,0.32
OAI21_X1,0b11101010,3input0x3_X1,0b00010101,OK,1,1,2,,0.12
OAI21_X1,0b11101010,3input0x8_X1,0b00010110,OK,2,1,3,,0.18
OAI21_X1,0b11101010,3input0x9_X1,0b00010111,TIMEOUT,,,,,77.09
OAI21_X1,0b11101010,3input0xA_X1,0b00011000,OK,3,1,4,,0.42
OAI21_X1,0b11101010,3input0xB_X1,0b00011001,OK,2,1,3,,0.18
OAI21_X1,0b11101010,3input0xC_X1,0b00011010,OK,2,1,3,,0.18
OAI21_X1,0b11101010,3input0xD_X1,0b00011011,OK,2,1,3,,0.20
OAI21_X1,0b11101010,3input0xE_X1,0b00011110,OK,3,1,4,,0.39
OAI21_X1,0b11101010,3input0xF_X1,0b00011111,OK,2,2,4,,0.43
OAI21_X1,0b11101010,3input0x10_X1,0b00101000,OK,3,1,4,,0.35
OAI21_X1,0b11101010,3input0x11_X1_DH_N,0b00101001,OK,2,1,3,,0.21
OAI21_X1,0b11101010,3input0x12_X1,0b00101010,OK,2,1,3,,0.18
OAI21_X1,0b11101010,3input0x13_X1,0b00101011,TIMEOUT,,,,,84.35
OAI21_X1,0b11101010,3input0x14_X1,0b00101100,OK,2,1,3,,0.20
OAI21_X1,0b11101010,3input0x15_X1_DH_P,0b00101101,OK,2,1,3,,0.26
OAI21_X1,0b11101010,3input0x16_X1,0b00101110,OK,2,1,3,,0.25
OAI21_X1,0b11101010,3input0x17_X1,0b00101111,OK,2,1,3,,0.25
OAI21_X1,0b11101010,3input0x18_X1,0b00111101,OK,3,1,4,,0.32
OAI21_X1,0b11101010,3input0x19_X1,0b00111110,OK,2,1,3,,0.27
OAI21_X1,0b11101010,3input0x4_X1,0b01000000,OK,3,1,4,,0.29
OAI21_X1,0b11101010,3input0x5_X1,0b01000001,OK,3,1,4,,0.34
OAI21_X1,0b11101010,3input0x6_X1,0b01010001,OK,2,1,3,,0.19
OAI21_X1,0b11101010,3input0x7_X1,0b01010100,OK,2,2,4,,0.36
OAI21_X1,0b11101010,3input0x1A_X1,0b01101000,OK,3,1,4,,0.35
OAI21_X1,0b11101010,3input0x1B_X1_DH_N,0b01101001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
OAI21_X1,0b11101010,3input0x1C_X1,0b01101010,OK,2,1,3,,0.27
OAI21_X1,0b11101010,3input0x1D_X1_DH_N,0b01101011,OK,2,1,3,,0.24
OAI21_X1,0b11101010,3input0x1E_X1,0b01101110,OK,2,1,3,,0.25
OAI21_X1,0b11101010,3input0x1F_X1_DH_N,0b01101111,OK,2,1,3,,0.18
OAI21_X1,0b11101010,3input0x20_X1,0b01111110,OK,3,1,4,,0.56
OAI21_X1,0b11101010,OR3_X1,0b01111111,OK,2,3,5,,0.80
OAI21_X1,0b11101010,3input0x23_X1,0b10000001,OK,4,1,5,,0.58
OAI21_X1,0b11101010,3input0x24_X1,0b10000010,OK,3,1,4,,0.36
OAI21_X1,0b11101010,3input0x25_X1,0b10000011,OK,3,1,4,,0.30
OAI21_X1,0b11101010,3input0x26_X1,0b10000110,OK,4,0,4,,0.42
OAI21_X1,0b11101010,3input0x27_X1,0b10000111,OK,3,1,4,,0.54
OAI21_X1,0b11101010,3input0x28_X1,0b10001001,OK,3,1,4,,0.42
OAI21_X1,0b11101010,3input0x29_X1,0b10001010,OK,2,1,3,,0.21
OAI21_X1,0b11101010,3input0x2A_X1,0b10001011,OK,2,1,3,,0.20
OAI21_X1,0b11101010,3input0x2B_X1,0b10001110,TIMEOUT,,,,,73.77
OAI21_X1,0b11101010,3input0x2C_X1,0b10001111,OK,1,1,2,,0.12
OAI21_X1,0b11101010,3input0x2D_X1_DH_N,0b10010110,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
OAI21_X1,0b11101010,3input0x2E_X1,0b10010111,OK,2,2,4,,0.55
OAI21_X1,0b11101010,3input0x2F_X1,0b10011000,OK,3,0,3,,0.20
OAI21_X1,0b11101010,3input0x30_X1,0b10011010,OK,3,0,3,,0.23
OAI21_X1,0b11101010,3input0x31_X1,0b10011011,OK,2,1,3,,0.26
OAI21_X1,0b11101010,3input0x32_X1,0b10011110,OK,3,0,3,,0.22
OAI21_X1,0b11101010,3input0x33_X1,0b10011111,OK,2,2,4,,0.45
OAI21_X1,0b11101010,AOI21_X1,0b10101000,OK,4,0,4,,0.29
OAI21_X1,0b11101010,3input0x35_X1,0b10101001,OK,3,1,4,,0.43
OAI21_X1,0b11101010,3input0x36_X1,0b10101011,OK,2,1,3,,0.25
OAI21_X1,0b11101010,3input0x37_X1,0b10101100,OK,2,0,2,,0.11
OAI21_X1,0b11101010,3input0x38_X1,0b10101101,OK,2,1,3,,0.22
OAI21_X1,0b11101010,3input0x39_X1,0b10101110,OK,2,0,2,,0.09
OAI21_X1,0b11101010,3input0x3A_X1,0b10111100,OK,2,1,3,,0.30
OAI21_X1,0b11101010,3input0x3B_X1,0b10111101,OK,3,1,4,,0.50
OAI21_X1,0b11101010,3input0x3C_X1,0b10111110,OK,3,0,3,,0.26
OAI21_X1,0b11101010,3input0x3D_X1,0b10111111,OK,2,2,4,,0.46
OAI21_X1,0b11101010,3input0x3E_X1,0b11101000,TIMEOUT,,,,,88.20
OAI21_X1,0b11101010,3input0x3F_X1,0b11101001,OK,2,1,3,,0.27
OAI21_X1,0b11101010,3input0x41_X1,0b11101011,OK,2,1,3,,0.25
OAI21_X1,0b11101010,3input0x42_X1,0b11101111,OK,3,1,4,,0.53
OAI21_X1,0b11101010,NAND3_X1,0b11111110,OK,4,1,5,,0.94
OAI21_X1,0b11101010,AOI211_X1,0b1000100010000000,OK,4,1,5,,1.01
OAI21_X1,0b11101010,AOI22_X1,0b1110111011100000,OK,2,1,3,,0.45
OAI21_X1,0b11101010,OAI22_X1,0b1111100010001000,OK,2,1,3,,0.39
OAI21_X1,0b11101010,OAI211_X1,0b1111111011101110,OK,2,1,3,,0.39
